UserID,Title,ISBN,Rating
4,The Princess Saves Herself in This One,9781532913686,
4,A Curse So Dark and Lonely,9781681195100,
4,A Curse So Dark and Lonely,9781681195087,
4,Waking Gods,9781101886724,
4,The Illustrated Mahabharata: The Definitive Guide to India’s Greatest Epic,9780241264348,
4,The Viking Spirit: An Introduction to Norse Mythology and Religion,,
4,Hunting Prince Dracula,9780316551663,
4,Kings of the Wyld,9780316362474,
4,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",9781476753836,
4,The Last Namsara,9780062567987,
4,The World of Throne of Glass,9781681195780,
4,A ​Court of Silver Flames,9781681196282,really liked it
4,Untitled,,
4,Untitled Novella,,
4,Tower of Dawn,,really liked it
4,And Every Morning the Way Home Gets Longer and Longer,,
4,The Boneless Mercies,9780374307066,
4,The Dragons of Nova,9781619845534,
4,Moonshadow,,
4,The Crown's Dog,,liked it
4,The Wicked Deep,9781481497343,
4,Ash Princess,9781524767068,
4,The Half-Drowned King,9780062563699,
4,Beren and Lúthien,,
4,The City of Brass,9780062678102,
4,Aspects,,
4,Ninth House,,
4,All Systems Red,,
4,The Prince's Rogue,,liked it
4,A Strange Hymn,,liked it
4,The Gilded Wolves,9781250144546,
4,101 Essays That Will Change the Way You Think,,
4,The Risk,,
4,Educated,,
4,Love Her Wild,9781501171239,
4,Wait for It,,
4,Air Awakens: Digital Boxed Set,,
4,A Court of Frost and Starlight,9781681196312,really liked it
4,Untitled,,
4,On Tyranny: Twenty Lessons from the Twentieth Century,9780804190114,
4,The Girl in the Tower,9781101885963,
4,Wylt,9780994582539,
4,Fatemarked,,
4,Dance of Thieves,9781250159014,
4,"Beowulf: A Translation and Commentary, together with Sellic Spell",9780007590087,
4,The Farmer's War,,really liked it
4,The Crown of Light,,
4,"Wild Embers: Poems of rebellion, fire and beauty",9780316519847,
4,Furyborn,9781492656623,
4,A Time of Dread,9781509812943,
4,Darkness Forged,,
4,Girls of Paper and Fire,9780316561365,
4,The Rebels of Gold,9781619846548,
4,Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone,9780812995848,
4,Jade City,,
4,Sky in the Deep,9781250168450,really liked it
4,The Girl the Sea Gave Back,9781250168481,
4,Nolyn,9781944145644,
4,Heart of Mist,9780994165558,
4,Bone Crier's Moon,9780062798770,
4,The Poppy War,9780062662590,
4,Mythos: The Greek Myths Retold,9780718188726,
4,Rise of the Ranger,,
4,Dark Harmony,,liked it
4,Lightness Falling,,
4,The Emperor of Evening Stars,,
4,"To Shake the Sleeping Self: A Journey from Oregon to Patagonia, and a Quest for a Life with No Regret",9781524761387,
4,"The Year of Less: How I Stopped Shopping, Gave Away My Belongings, and Discovered Life Is Worth More Than Anything You Can Buy in a Store",9781401954871,
4,The Tattooist of Auschwitz,9780062870674,
4,The Sun and Her Flowers,9781449486792,
4,The Beast's Heart,9780440001775,
4,Warrior of the Wild,9781250189943,
4,The Shadows Between Us,9781250189967,
4,Bloodleaf,9780358242253,
4,A Little Hatred,9780316187169,
4,The Wolf,9780316521376,
4,The Fall of the King,,
4,Middlegame,,
4,Kings of Paradise,,
4,Lancelot,9781473543027,
4,The Light of All That Falls,9780356507835,
4,Murder Notes,,
4,King of Scars,,
4,Rule of Wolves,9781250142306,
4,21 Lessons for the 21st Century,9780525512172,
4,Blood Oath,,
4,We Hunt the Flame,9780374311544,
4,Gods of Jade and Shadow,,
4,Priest of Bones,9780451490216,
4,The Bone Houses,9780316418416,
4,Fireborne,,
4,The Winter of the Witch,9781101886007,
4,Spin the Dawn,,
4,Hood Feminism: Notes from the Women That a Movement Forgot,,
4,Society of Wishes,9781619848849,
4,Spinning Silver,,
4,Foundryside,9781524760366,
4,The 5 AM Club: Own Your Morning. Elevate Your Life,9781443456630,
4,Normal People,9781984822178,
4,From Lukov with Love,,
4,Pestilence,,it was ok
4,Crown of Coral and Pearl,,
4,Circle of Ashes,9781619849044,
4,A Time of Blood,9781509812981,
4,Sixteen Ways to Defend a Walled City,9780356506739,
4,The Silence of the Girls,,
4,The Tiger at Midnight,9780062869210,
4,Blood Heir,9780525707790,
4,Time's Convert,9780399564536,
4,The Huntress,9780062740380,
4,Echo North,9781624147159,
4,Empire of Sand,,
4,Becoming,,
4,Among the Beasts & Briars,9780062847362,
4,The Sweetest Oblivion,,liked it
4,Master of Sorrows,,
4,A Sky Painted Gold,9781407180205,
4,Gideon the Ninth,9781250313195,
4,The Queen's Assassin,9780525515913,
4,War,,it was ok
4,Daisy Jones & The Six,9781524798642,
4,Black Sun,9781534437678,
4,Birth of Chaos,,
4,Sorcery of Thorns,9781481497619,
4,The Fall of Gondolin,9781328613042,
4,Below,9781733033428,
4,Age of Magic,9781720208297,
4,"Red, White & Royal Blue",,
4,The Ruin of Kings,9781250175489,
4,The Ruin of Kings,9781250175502,
4,The Empire's Ruin,9780765389909,
4,On Earth We're Briefly Gorgeous,9780525562023,
4,Storm and Fury,9781335218797,
4,Fire & Blood,9781524796280,
4,The Binding,9780008272111,
4,The Desert Prince,9781984817082,
4,Cravings: Hungry for More,9781524759728,
4,The Gilded Ones,,
4,Serpent & Dove,,liked it
4,Elvish,,
4,How to Be an Antiracist,9780525509288,
4,Seven Blades in Black,,
4,The House in the Cerulean Sea,,
4,The House in the Cerulean Sea,9781250217318,
4,Blood & Honey,,liked it
4,Race the Sands,9780062888617,
4,The Maddest Obsession,,
4,Rise from the Embers,,
4,The Ten Thousand Doors of January,9780316421997,
4,To Sleep in a Sea of Stars,9781250762849,
4,A Good Girl's Guide to Murder,9781405293181,
4,Bhagavad Gita As It Is,9789384564193,
4,Blood of Heirs,,
4,Heracles' Bow,,
4,Dark Shores,9781250317728,
4,Sin & Chocolate,,
4,Vortex Visions,9781949694048,liked it
4,A Wind From the Wilderness,,
4,The Sword of Kaigen: A Theonite War Story,9781720193869,
4,Once Upon the Longest Night: An Anthology of Romantic Vampire Stories,,
4,Chastely Bitten,,
4,Scavenge the Stars,9781368051415,
4,The Dragon Tamer,,
4,Such Violent Delights: A Holiday Paranormal Romance Anthology,9781386425564,
4,A Thousand Ships,9780063065406,
4,We Are the Dead,9781473225206,
4,The Starless Sea,,
4,Swordheart,9781614504634,
4,Starsight,9781473217904,
4,In His Majesty's Service,,
4,The Norse Myths: Stories of The Norse Gods and Heroes Vividly Retold,,
4,The Girl and the Stars,9781984805997,
4,The Fires of Vengeance,,
4,A Touch of Darkness,,really liked it
4,Tales from the Front,,
4,Children of Ash and Elm: A History of the Vikings,9780465096985,
4,"Nordic Tales: Folktales from Norway, Sweden, Finland, Iceland, and Denmark",,
4,Silver in the Wood,9781250229793,
4,The Bone Ships,9780316487962,
4,Under the Whispering Door,9781250217349,
4,The Guinevere Deception,9780525581680,
4,The Guinevere Deception,9780525581703,
4,Anxious People,9781982169633,
4,Cytonic,9780399555855,
4,Defiant,,
4,Feather,9781948463188,
4,Untitled,,
4,Untitled,,
4,Chosen Champion,,liked it
